Query ORF,Query Name,Array ORF,Array Name,Array annotation,Normalized colony size (EXPERIMENT),Normalized colony std. dev. (EXPERIMENT),Normalized colony size (CONTROL),Normalized colony std. dev. (CONTROL),Score,Score stdev,p-Value
NAHCO3,NAHCO3,YJR127C,RSF2,,0.93741,0.038,0.95266,0.051,-0.01717,0.038,0.00002
NAHCO3,NAHCO3,YJR126C,VPS70,,1.02623,0.03,1.00855,0.024,0.01613,0.03,0.00001
NAHCO3,NAHCO3,YJR125C,ENT3,,1.14082,0.055,1.11257,0.071,0.02241,0.055,0.00003
NAHCO3,NAHCO3,YJR124C,YJR124C,,1.02502,0.007,1.06815,0.102,-0.06911,0.007,0.00002
NAHCO3,NAHCO3,YJR120W,YJR120W,,0.79263,0.037,0.92687,0.022,-0.14053,0.037,0.00003
NAHCO3,NAHCO3,YJR119C,JHD2,,0.94771,0.031,1.04001,0.034,-0.08508,0.031,0.00001
NAHCO3,NAHCO3,YJR118C,ILM1,,0.57072,0.018,0.92314,0.015,-0.35287,0.018,0.00033
NAHCO3,NAHCO3,YJR147W,HMS2,,0.90312,0.032,0.86304,0.004,0.03835,0.032,0.00001
NAHCO3,NAHCO3,YJR146W,YJR146W,,0.97569,0.059,1.01301,0.024,-0.0366,0.059,0.00006
NAHCO3,NAHCO3,YJR142W,YJR142W,,1.11448,0.052,0.94882,0.031,0.15583,0.052,0.00003
NAHCO3,NAHCO3,YJR140C,HIR3,,1.10486,0.03,0.9508,0.019,0.15553,0.03,0.00001
NAHCO3,NAHCO3,YJR139C,HOM6,,0.90896,0.03,1.00222,0.027,-0.09337,0.03,0.00037
NAHCO3,NAHCO3,YJR137C,MET5,,1.2072,0.05,1.02244,0.022,0.18979,0.05,0.00002
NAHCO3,NAHCO3,YJR135C,MCM22,,0.93846,0.041,0.97836,0.018,-0.03838,0.041,0.00002
NAHCO3,NAHCO3,YJR134C,SGM1,,1.31682,0.047,1.13188,0.036,0.18504,0.047,0.00001
NAHCO3,NAHCO3,YJR133W,XPT1,,1.39758,0.03,1.16606,0.028,0.22333,0.03,0
NAHCO3,NAHCO3,YJR131W,MNS1,,1.26636,0.015,1.12294,0.009,0.14456,0.015,0
NAHCO3,NAHCO3,YKL008C,LAC1,,0.97649,0.082,0.9534,0.015,0.02732,0.082,0.00016
NAHCO3,NAHCO3,YKL007W,CAP1,,0.70155,0.013,1.04595,0.019,-0.34222,0.013,0
NAHCO3,NAHCO3,YKL006W,RPL14A,,1.08268,0.014,0.92328,0.019,0.16014,0.014,0.00006
NAHCO3,NAHCO3,YKL005C,BYE1,,1.06352,0.035,1.00975,0.047,0.04172,0.035,0.00001
NAHCO3,NAHCO3,YKL001C,MET14,,0.76711,0.047,0.94644,0.01,-0.18095,0.047,0.00006
NAHCO3,NAHCO3,YJR154W,YJR154W,,0.82417,0.025,1.00364,0.015,-0.18174,0.025,0.00001
NAHCO3,NAHCO3,YJR153W,PGU1,,0.82578,0.032,0.96941,0.006,-0.1432,0.032,0.00002
NAHCO3,NAHCO3,YJR152W,DAL5,,0.88153,0.042,0.94747,0.006,-0.06652,0.042,0.00003
NAHCO3,NAHCO3,YJR150C,DAN1,,1.10839,0.015,1.04786,0.027,0.0618,0.015,0
NAHCO3,NAHCO3,YJR149W,YJR149W,,0.73722,0.009,1.02303,0.011,-0.28514,0.009,0
NAHCO3,NAHCO3,YJR148W,BAT2,,1.03593,0.06,1.02277,0.039,0.02062,0.06,0.00005
NAHCO3,NAHCO3,YKL030W,YKL030W,,1.01813,0.005,1.04852,0.037,-0.02643,0.005,0.00001
NAHCO3,NAHCO3,YKL029C,MAE1,,1.16592,0.068,1.05635,0.038,0.11383,0.068,0.00006
NAHCO3,NAHCO3,YKL027W,YKL027W,,1.13961,0.01,1.08329,0.027,0.05301,0.01,0.00003
NAHCO3,NAHCO3,YKL026C,GPX1,,0.9013,0.061,0.92075,0.023,-0.02356,0.061,0.00009
NAHCO3,NAHCO3,YKL025C,PAN3,,0.90621,0.012,1.02426,0.001,-0.11802,0.012,0.00005
NAHCO3,NAHCO3,YKL023W,YKL023W,,1.06754,0.048,0.9779,0.014,0.08859,0.048,0.00003
NAHCO3,NAHCO3,YKL020C,SPT23,,1.07598,0.05,0.98961,0.019,0.08769,0.05,0.00003
NAHCO3,NAHCO3,YKL017C,HCS1,,0.99698,0.014,1.03717,0.02,-0.03664,0.014,0
NAHCO3,NAHCO3,YKL015W,PUT3,,0.76336,0.035,1.01605,0.018,-0.24795,0.035,0.00069
NAHCO3,NAHCO3,YKL010C,UFD4,,1.06187,0.037,0.94499,0.027,0.12165,0.037,0.00001
NAHCO3,NAHCO3,YKL009W,MRT4,,1.00597,0.008,0.88283,0.021,0.11832,0.008,0.00002
NAHCO3,NAHCO3,YKL044W,YKL044W,,0.99314,0.024,1.03028,0.029,-0.03514,0.024,0
NAHCO3,NAHCO3,YKL043W,PHD1,,0.98197,0.031,1.01922,0.039,-0.03739,0.032,0.00001
NAHCO3,NAHCO3,YKL041W,VPS24,,0.53396,0.063,0.72257,0.037,-0.18661,0.063,0.00044
NAHCO3,NAHCO3,YKL040C,NFU1,,0.81279,0.017,0.96991,0.012,-0.15937,0.017,0.00014
NAHCO3,NAHCO3,YKL039W,PTM1,,0.7129,0.083,0.96141,0.044,-0.23882,0.083,0.00043
NAHCO3,NAHCO3,YKL038W,RGT1,,0.81912,0.031,0.93365,0.005,-0.11576,0.031,0.00001
NAHCO3,NAHCO3,YKL037W,AIM26,,0.25117,0.001,0.68123,0.024,-0.42533,0.001,0
NAHCO3,NAHCO3,YKL034W,TUL1,,1.36838,0.048,1.09299,0.047,0.27353,0.048,0.00001
NAHCO3,NAHCO3,YKL033W-A,YKL033W-A,,0.92804,0.062,1.08888,0.016,-0.1615,0.062,0.00008
NAHCO3,NAHCO3,YKL032C,IXR1,,0.53763,0.034,0.90033,0.028,-0.36813,0.034,0.00007
NAHCO3,NAHCO3,YKL031W,YKL031W,,0.63956,0.023,0.91248,0.041,-0.27783,0.023,0.00001
NAHCO3,NAHCO3,YKL062W,MSN4,,1.32827,0.038,0.78654,0.051,0.54057,0.038,0.00001
NAHCO3,NAHCO3,YKL061W,BLI1,,1.09366,0.037,1.14365,0.023,-0.04828,0.037,0.00001
NAHCO3,NAHCO3,YKL056C,TMA19,,1.09288,0.055,1.00064,0.016,0.08838,0.055,0.00004
NAHCO3,NAHCO3,YKL055C,OAR1,,0.93133,0.035,0.81758,0.039,0.10608,0.035,0.00002
NAHCO3,NAHCO3,YKL053W,YKL053W,,1.07791,0.003,1.04419,0.019,0.03523,0.003,0
NAHCO3,NAHCO3,YKL053C-A,MDM35,,0.93803,0.043,0.89819,0.037,0.03562,0.043,0.00003
NAHCO3,NAHCO3,YKL051W,SFK1,,0.8984,0.027,0.96472,0.051,-0.0568,0.027,0.00001
NAHCO3,NAHCO3,YKL050C,YKL050C,,1.0239,0.022,1.00332,0.025,0.02344,0.022,0
NAHCO3,NAHCO3,YKL048C,ELM1,,0.85607,0.042,0.7008,0.017,0.15553,0.042,0.00003
NAHCO3,NAHCO3,YKL047W,ANR2,,0.89718,0.007,1.05736,0.044,-0.16085,0.007,0.00002
NAHCO3,NAHCO3,YKL046C,DCW1,,1.37622,0.066,1.11484,0.016,0.2628,0.066,0.00003
NAHCO3,NAHCO3,YKL073W,LHS1,,0.74541,0.016,1.05234,0.065,-0.3049,0.016,0.00016
NAHCO3,NAHCO3,YKL072W,STB6,,0.69643,0.037,0.8869,0.013,-0.18854,0.037,0.00004
NAHCO3,NAHCO3,YKL071W,YKL071W,,0.99695,0.134,0.9941,0.017,0.00839,0.134,0.00065
NAHCO3,NAHCO3,YKL070W,YKL070W,,1.12438,0.002,1.09099,0.024,0.02758,0.002,0
NAHCO3,NAHCO3,YKL069W,YKL069W,,0.67882,0.032,0.80276,0.018,-0.12758,0.032,0.00003
NAHCO3,NAHCO3,YKL068W,NUP100,,1.16026,0.056,1.03844,0.054,0.13742,0.056,0.00003
NAHCO3,NAHCO3,YKL067W,YNK1,,0.69769,0.041,0.97849,0.026,-0.27505,0.041,0.00006
NAHCO3,NAHCO3,YKL066W,YKL066W,,0.7421,0.076,0.78612,0.003,-0.04466,0.076,0.00029
NAHCO3,NAHCO3,YKL065C,YET1,,0.87996,0.004,0.94813,0.006,-0.0674,0.004,0.00001
NAHCO3,NAHCO3,YKL064W,MNR2,,1.15684,0.065,1.00694,0.071,0.13033,0.066,0.00005
NAHCO3,NAHCO3,YKL063C,YKL063C,,1.23444,0.072,1.303,0.077,-0.11219,0.072,0.00005
NAHCO3,NAHCO3,YKL091C,YKL091C,,1.14846,0.033,1.05024,0.056,0.09005,0.033,0.00001
NAHCO3,NAHCO3,YKL090W,CUE2,,1.03345,0.031,0.99863,0.003,0.03489,0.031,0.00001
NAHCO3,NAHCO3,YKL086W,SRX1,,1.12897,0.054,0.91736,0.014,0.20997,0.054,0.00003
NAHCO3,NAHCO3,YKL085W,MDH1,,0.69982,0.049,0.96692,0.01,-0.27164,0.049,0.00009
NAHCO3,NAHCO3,YKL084W,HOT13,,1.07615,0.011,1.09459,0.035,-0.02548,0.011,0
NAHCO3,NAHCO3,YKL081W,TEF4,,1.15228,0.055,0.96265,0.008,0.18785,0.055,0.00003
NAHCO3,NAHCO3,YKL079W,SMY1,,0.68424,0.065,0.98843,0.043,-0.31161,0.065,0.00023
NAHCO3,NAHCO3,YKL077W,YKL077W,,0.76145,0.011,0.91825,0.056,-0.17012,0.011,0.00007
NAHCO3,NAHCO3,YKL076C,YKL076C,,1.02123,0.019,0.90368,0.049,0.10054,0.019,0
NAHCO3,NAHCO3,YKL075C,YKL075C,,0.87877,0.058,0.92574,0.022,-0.04756,0.058,0.00008
NAHCO3,NAHCO3,YKL074C,MUD2,,0.97558,0.026,1.10439,0.02,-0.1243,0.026,0.00001
NAHCO3,NAHCO3,YKL103C,APE1,,0.93948,0.038,0.90216,0.01,0.03359,0.038,0.00002
NAHCO3,NAHCO3,YKL102C,YKL102C,,0.77737,0.022,1.03894,0.038,-0.26706,0.022,0.00001
NAHCO3,NAHCO3,YKL101W,HSL1,,0.70457,0.054,0.89917,0.027,-0.19823,0.054,0.00012
NAHCO3,NAHCO3,YKL100C,YKL100C,,0.69895,0.009,0.9113,0.029,-0.20329,0.009,0.00005
NAHCO3,NAHCO3,YKL098W,MTC2,,0.65904,0.053,0.92607,0.045,-0.27075,0.053,0.00217
NAHCO3,NAHCO3,YKL097C,YKL097C,,0.86206,0.066,0.96752,0.01,-0.10757,0.066,0.00012
NAHCO3,NAHCO3,YKL096W-A,CWP2,,1.20399,0.063,1.00154,0.017,0.20404,0.063,0.00004
NAHCO3,NAHCO3,YKL096W,CWP1,,1.13296,0.255,1.09494,0.067,0.03074,0.255,0.00302
NAHCO3,NAHCO3,YKL094W,YJU3,,0.91638,0.026,1.03962,0.041,-0.12666,0.026,0.00001
NAHCO3,NAHCO3,YKL093W,MBR1,,1.11106,0.108,1.07657,0.02,0.0335,0.108,0.00025
NAHCO3,NAHCO3,YKL092C,BUD2,,0.96781,0.022,1.2407,0.055,-0.27802,0.022,0
NAHCO3,NAHCO3,YKL120W,OAC1,,1.16014,0.033,0.97935,0.01,0.18336,0.033,0.00026
NAHCO3,NAHCO3,YKL117W,SBA1,,0.77631,0.012,0.94604,0.03,-0.17703,0.012,0
NAHCO3,NAHCO3,YKL116C,PRR1,,1.30593,0.08,1.13756,0.04,0.17532,0.08,0.00006
NAHCO3,NAHCO3,YKL115C,YKL115C,,1.39198,0.046,1.07292,0.024,0.32501,0.046,0.00001
NAHCO3,NAHCO3,YKL114C,APN1,,1.42747,0.091,1.05605,0.024,0.37725,0.091,0.00007
NAHCO3,NAHCO3,YKL113C,RAD27,,1.33312,0.049,0.99057,0.032,0.34244,0.049,0.00001
NAHCO3,NAHCO3,YKL110C,KTI12,,1.12948,0.057,0.93547,0.051,0.18811,0.057,0.00004
NAHCO3,NAHCO3,YKL109W,HAP4,,0.5782,0.023,0.84748,0.023,-0.26773,0.023,0.00055
NAHCO3,NAHCO3,YKL107W,YKL107W,,1.33183,0.072,1.04055,0.024,0.29936,0.072,0.00004
NAHCO3,NAHCO3,YKL106W,AAT1,,0.86765,0.012,0.99439,0.024,-0.12736,0.012,0.00006
NAHCO3,NAHCO3,YKL105C,SEG2,,0.95936,0.057,1.08188,0.033,-0.12813,0.057,0.00006
NAHCO3,NAHCO3,YKL136W,YKL136W,,0.71039,0.019,0.92754,0.027,-0.22354,0.019,0.00025
NAHCO3,NAHCO3,YKL133C,YKL133C,,0.8977,0.043,0.97274,0.007,-0.07241,0.043,0.00003
NAHCO3,NAHCO3,YKL132C,RMA1,,0.80319,0.055,1.0087,0.018,-0.20553,0.055,0.00009
NAHCO3,NAHCO3,YKL131W,YKL131W,,1.11444,0.059,1.09681,0.043,0.0295,0.059,0.00004
NAHCO3,NAHCO3,YKL130C,SHE2,,1.1356,0.087,1.02138,0.023,0.11576,0.087,0.00013
NAHCO3,NAHCO3,YKL129C,MYO3,,1.28619,0.048,1.05228,0.032,0.23163,0.048,0.00001
NAHCO3,NAHCO3,YKL128C,PMU1,,0.91731,0.039,0.94962,0.001,-0.03246,0.039,0.00002
NAHCO3,NAHCO3,YKL127W,PGM1,,1.1393,0.058,1.04428,0.034,0.10207,0.058,0.00004
NAHCO3,NAHCO3,YKL124W,SSH4,,1.12951,0.052,1.02332,0.042,0.11698,0.052,0.00003
NAHCO3,NAHCO3,YKL123W,YKL123W,,0.71229,0.048,0.96162,0.07,-0.26824,0.048,0.00009
NAHCO3,NAHCO3,YKL121W,DGR2,,0.79779,0.027,0.90756,0.036,-0.10572,0.027,0.00001
NAHCO3,NAHCO3,YKL156W,RPS27A,,1.34433,0.015,1.02708,0.006,0.31641,0.015,0.00004
NAHCO3,NAHCO3,YKL151C,YKL151C,,1.27573,0.078,1.09606,0.013,0.17892,0.078,0.00006
NAHCO3,NAHCO3,YKL150W,MCR1,,1.03798,0.09,1.01716,0.052,0.00694,0.09,0.00018
NAHCO3,NAHCO3,YKL149C,DBR1,,1.2267,0.066,0.91327,0.03,0.30497,0.066,0.00004
NAHCO3,NAHCO3,YKL148C,SDH1,,0.88052,0.056,0.94551,0.014,-0.06963,0.056,0.00007
NAHCO3,NAHCO3,YKL147C,YKL147C,,1.26525,0.015,1.13136,0.027,0.13311,0.015,0.00005
NAHCO3,NAHCO3,YKL146W,AVT3,,1.15287,0.05,1.0251,0.005,0.12848,0.05,0.00002
NAHCO3,NAHCO3,YKL142W,MRP8,,1.19238,0.059,1.10837,0.041,0.07568,0.059,0.00003
NAHCO3,NAHCO3,YKL140W,TGL1,,1.07305,0.052,1.07343,0.026,0.00611,0.052,0.00003
NAHCO3,NAHCO3,YKL139W,CTK1,,0.56065,0.017,0.58086,0.019,-0.01813,0.017,0.00001
NAHCO3,NAHCO3,YKL137W,CMC1,,0.97607,0.016,0.83337,0.011,0.14295,0.016,0
NAHCO3,NAHCO3,YKL168C,KKQ8,,0.74723,0.036,0.97605,0.148,-0.23527,0.036,0.00003
NAHCO3,NAHCO3,YKL167C,MRP49,,0.99891,0.035,0.94363,0.013,0.05659,0.035,0.00001
NAHCO3,NAHCO3,YKL166C,TPK3,,0.94647,0.045,1.09081,0.048,-0.15567,0.045,0.00003
NAHCO3,NAHCO3,YKL164C,PIR1,,0.72818,0.026,0.96713,0.009,-0.2403,0.026,0.00001
NAHCO3,NAHCO3,YKL163W,PIR3,,0.83803,0.086,0.96549,0.041,-0.11843,0.086,0.0003
NAHCO3,NAHCO3,YKL162C,YKL162C,,0.85073,0.004,0.90475,0.013,-0.05387,0.004,0.00001
NAHCO3,NAHCO3,YKL161C,KDX1,,1.1269,0.063,1.02423,0.016,0.10249,0.063,0.00105
NAHCO3,NAHCO3,YKL160W,ELF1,,0.81256,0.02,1.03936,0.05,-0.22982,0.02,0.0002
NAHCO3,NAHCO3,YKL159C,RCN1,,1.19021,0.008,1.09117,0.031,0.09802,0.008,0
NAHCO3,NAHCO3,YKL158W,YKL158W,,1.30038,0.068,1.08825,0.017,0.20934,0.068,0.00004
NAHCO3,NAHCO3,YKL157W,APE2,,1.15113,0.055,1.00451,0.036,0.1347,0.055,0.00003
NAHCO3,NAHCO3,YKL187C,YKL187C,,1.17833,0.177,1.11188,0.072,0.06351,0.177,0.00091
NAHCO3,NAHCO3,YKL185W,ASH1,,1.1219,0.053,0.88632,0.033,0.22618,0.053,0.00003
NAHCO3,NAHCO3,YKL184W,SPE1,,0.87522,0.054,1.00549,0.028,-0.13092,0.054,0.00006
NAHCO3,NAHCO3,YKL183W,LOT5,,0.95755,0.025,1.1661,0.028,-0.21272,0.025,0
NAHCO3,NAHCO3,YKL179C,COY1,,1.00505,0.024,1.14101,0.018,-0.13108,0.024,0.00019
NAHCO3,NAHCO3,YKL178C,STE3,,1.2301,0.005,1.23069,0.068,0.01209,0.005,0.00001
NAHCO3,NAHCO3,YKL177W,YKL177W,,0.76059,0.045,1.11975,0.014,-0.35672,0.045,0.00006
NAHCO3,NAHCO3,YKL176C,LST4,,1.18334,0.053,1.05349,0.018,0.13969,0.053,0.00002
NAHCO3,NAHCO3,YKL175W,ZRT3,,0.86022,0.034,0.77714,0.142,0.06595,0.034,0.00002
NAHCO3,NAHCO3,YKL174C,TPO5,,1.0233,0.083,0.83959,0.028,0.19067,0.083,0.00015
NAHCO3,NAHCO3,YKL171W,NNK1,,1.27065,0.006,1.18035,0.394,0.15743,0.006,0.00001
NAHCO3,NAHCO3,YKL205W,LOS1,,0.90844,0.015,1.07493,0.06,-0.16787,0.015,0.00009
NAHCO3,NAHCO3,YKL202W,YKL202W,,1.00504,0.058,0.96498,0.036,0.04029,0.058,0.00005
NAHCO3,NAHCO3,YKL201C,MNN4,,0.8841,0.007,1.0144,0.005,-0.13063,0.007,0.00002
NAHCO3,NAHCO3,YKL200C,YKL200C,,0.97083,0.007,1.05484,0.035,-0.07793,0.007,0.00002
NAHCO3,NAHCO3,YKL199C,YKL199C,,0.98559,0.017,0.97653,0.004,0.00896,0.017,0
NAHCO3,NAHCO3,YKL198C,PTK1,,0.99607,0.009,0.94982,0.026,0.04223,0.009,0
NAHCO3,NAHCO3,YKL197C,PEX1,,1.08667,0.014,0.97689,0.005,0.11234,0.014,0
NAHCO3,NAHCO3,YKL191W,DPH2,,0.98475,0.048,0.96249,0.027,0.01819,0.048,0.00003
NAHCO3,NAHCO3,YKL190W,CNB1,,0.39326,0.006,0.95548,0.033,-0.55943,0.006,0.00008
NAHCO3,NAHCO3,YKL188C,PXA2,,0.77749,0.035,1.0531,0.042,-0.28499,0.035,0.00002
NAHCO3,NAHCO3,YKL218C,SRY1,,1.1985,0.022,0.95417,0.046,0.24049,0.022,0
NAHCO3,NAHCO3,YKL217W,JEN1,,1.16129,0.018,1.00883,0.022,0.14765,0.018,0
NAHCO3,NAHCO3,YKL216W,URA1,,1.0965,0.053,0.98857,0.048,0.10647,0.053,0.00003
NAHCO3,NAHCO3,YKL215C,OXP1,,1.25785,0.065,0.94318,0.028,0.30828,0.065,0.00004
NAHCO3,NAHCO3,YKL214C,YRA2,,1.00276,0.009,0.99525,0.016,0.01193,0.009,0.00003
NAHCO3,NAHCO3,YKL213C,DOA1,,0.68129,0.027,0.84567,0.042,-0.16606,0.027,0.00002
NAHCO3,NAHCO3,YKL212W,SAC1,,0.81622,0.027,0.73281,0.058,0.09319,0.028,0.00038
NAHCO3,NAHCO3,YKL211C,TRP3,,1.07944,0.022,1.23036,0.042,-0.15141,0.022,0
NAHCO3,NAHCO3,YKL208W,CBT1,,0.83651,0.059,0.91631,0.071,-0.08338,0.059,0.0001
NAHCO3,NAHCO3,YKL207W,EMC3,,1.04409,0.019,1.01228,0.05,0.02405,0.019,0.00011
NAHCO3,NAHCO3,YKL206C,ADD66,,0.82541,0.046,1.02064,0.032,-0.18608,0.046,0.00005
NAHCO3,NAHCO3,YKR012C,YKR012C,,1.05677,0.012,0.89035,0.027,0.16838,0.012,0.00004
NAHCO3,NAHCO3,YKR011C,YKR011C,,1.05333,0.014,0.97957,0.019,0.07329,0.014,0
NAHCO3,NAHCO3,YKR010C,TOF2,,0.98082,0.041,1.08958,0.031,-0.10479,0.041,0.00002
NAHCO3,NAHCO3,YKR009C,FOX2,,1.07515,0.056,1.01455,0.02,0.05458,0.056,0.00004
NAHCO3,NAHCO3,YKR007W,MEH1,,1.03817,0.038,1.01998,0.033,0.02159,0.038,0.00001
NAHCO3,NAHCO3,YKR005C,YKR005C,,0.76615,0.022,0.97181,0.009,-0.20413,0.022,0.00027
NAHCO3,NAHCO3,YKR003W,OSH6,,1.01867,0.013,1.00227,0.019,0.01473,0.013,0
NAHCO3,NAHCO3,YKL222C,YKL222C,,1.05718,0.028,1.04076,0.05,0.0062,0.028,0.00001
NAHCO3,NAHCO3,YKL221W,MCH2,,0.99765,0.03,1.02216,0.038,-0.01871,0.03,0.00001
NAHCO3,NAHCO3,YKL220C,FRE2,,0.99868,0.049,1.07463,0.045,-0.07055,0.049,0.00003
NAHCO3,NAHCO3,YKR024C,DBP7,,0.56425,0.016,0.65509,0.031,-0.09228,0.016,0.00001
NAHCO3,NAHCO3,YKR023W,YKR023W,,1.30335,0.057,1.02323,0.01,0.27456,0.057,0.00002
NAHCO3,NAHCO3,YKR021W,ALY1,,1.07241,0.065,1.03026,0.038,0.04012,0.065,0.00006
NAHCO3,NAHCO3,YKR020W,VPS51,,0.49512,0.04,1.02291,0.03,-0.52502,0.04,0.00015
NAHCO3,NAHCO3,YKR019C,IRS4,,1.16292,0.043,1.03517,0.012,0.12583,0.043,0.00001
NAHCO3,NAHCO3,YKR018C,YKR018C,,1.07209,0.152,1.01901,0.005,0.05221,0.152,0.00077
NAHCO3,NAHCO3,YKR017C,HEL1,,0.90083,0.079,1.00798,0.035,-0.10591,0.079,0.00019
NAHCO3,NAHCO3,YKR016W,FCJ1,,0.9233,0.034,0.96409,0.018,-0.04215,0.034,0.00001
NAHCO3,NAHCO3,YKR015C,YKR015C,,0.92259,0.031,0.83479,0.031,0.08997,0.031,0.00001
NAHCO3,NAHCO3,YKR014C,YPT52,,1.14466,0.012,0.97696,0.021,0.16891,0.012,0.00004
NAHCO3,NAHCO3,YKR013W,PRY2,,0.80987,0.023,0.96828,0.022,-0.15331,0.023,0.00001
NAHCO3,NAHCO3,YKR035W-A,DID2,,0.65176,0.035,0.88082,0.004,-0.22988,0.035,0.00004
NAHCO3,NAHCO3,YKR035C,YKR035C,,0.70327,0.037,0.87437,0.012,-0.16692,0.037,0.00004
NAHCO3,NAHCO3,YKR034W,DAL80,,1.0519,0.046,0.98957,0.03,0.05918,0.046,0.00002
NAHCO3,NAHCO3,YKR033C,YKR033C,,1.10793,0.037,1.05084,0.023,0.05501,0.037,0.00001
NAHCO3,NAHCO3,YKR032W,YKR032W,,1.07028,0.067,1.06719,0.042,0.00653,0.067,0.00007
NAHCO3,NAHCO3,YKR031C,SPO14,,1.09815,0.022,1.0725,0.021,0.01934,0.022,0
NAHCO3,NAHCO3,YKR030W,GMH1,,1.10183,0.016,1.04129,0.027,0.06445,0.016,0.00007
NAHCO3,NAHCO3,YKR029C,SET3,,0.96441,0.033,0.92595,0.023,0.03844,0.033,0.00001
NAHCO3,NAHCO3,YKR028W,SAP190,,1.0413,0.012,0.96496,0.023,0.07403,0.012,0
NAHCO3,NAHCO3,YKR027W,BCH2,,1.1688,0.06,1.02238,0.032,0.14364,0.06,0.00004
NAHCO3,NAHCO3,YKR026C,GCN3,,1.05018,0.015,0.91288,0.009,0.13841,0.015,0
NAHCO3,NAHCO3,YKR048C,NAP1,,0.74324,0.031,0.64254,0.006,0.10375,0.031,0.00002
NAHCO3,NAHCO3,YKR047W,YKR047W,,0.79256,0.057,0.93852,0.004,-0.14439,0.057,0.0001
NAHCO3,NAHCO3,YKR046C,PET10,,1.23173,0.113,1.10793,0.021,0.12064,0.113,0.00021
NAHCO3,NAHCO3,YKR045C,YKR045C,,1.04101,0.138,1.04093,0.011,-0.00049,0.138,0.00063
NAHCO3,NAHCO3,YKR044W,UIP5,,1.18407,0.083,0.93659,0.02,0.23782,0.083,0.00009
NAHCO3,NAHCO3,YKR043C,SHB17,,1.42914,0.096,1.1145,0.013,0.31505,0.096,0.00008
NAHCO3,NAHCO3,YKR042W,UTH1,,1.11711,0.056,1.09639,0.05,0.01388,0.056,0.00003
NAHCO3,NAHCO3,YKR041W,YKR041W,,0.88943,0.002,1.03356,0.008,-0.14515,0.002,0
NAHCO3,NAHCO3,YKR040C,YKR040C,,1.22327,0.041,1.07541,0.052,0.13693,0.041,0.00001
NAHCO3,NAHCO3,YKR039W,GAP1,,1.30882,0.08,1.05307,0.009,0.26039,0.08,0.00006
NAHCO3,NAHCO3,YKR036C,CAF4,,1.29838,0.112,1.02686,0.025,0.26905,0.112,0.00017
NAHCO3,NAHCO3,YKR059W,TIF1,,1.13336,0.037,0.95078,0.066,0.1877,0.037,0.00001
NAHCO3,NAHCO3,YKR058W,GLG1,,1.16388,0.017,0.93918,0.054,0.23468,0.017,0.00007
NAHCO3,NAHCO3,YKR057W,RPS21A,,0.81543,0.083,0.83325,0.034,-0.01701,0.083,0.00029
NAHCO3,NAHCO3,YKR056W,TRM2,,0.8313,0.033,1.0446,0.074,-0.21414,0.033,0.00002
NAHCO3,NAHCO3,YKR055W,RHO4,,0.50136,0.031,0.97742,0.02,-0.47301,0.031,0.00006
NAHCO3,NAHCO3,YKR054C,DYN1,,0.9211,0.147,1.20429,0.068,-0.30038,0.147,0.00108
NAHCO3,NAHCO3,YKR053C,YSR3,,0.9584,0.056,1.10669,0.026,-0.15476,0.056,0.00005
NAHCO3,NAHCO3,YKR052C,MRS4,,1.16779,0.066,0.89843,0.141,0.26461,0.066,0.00005
NAHCO3,NAHCO3,YKR051W,YKR051W,,0.94597,0.062,0.72736,0.09,0.22172,0.062,0.00008
NAHCO3,NAHCO3,YKR050W,TRK2,,1.10045,0.023,0.96088,0.043,0.1325,0.023,0
NAHCO3,NAHCO3,YKR049C,FMP46,,0.92092,0.057,0.82413,0.079,0.14062,0.057,0.00007
NAHCO3,NAHCO3,YKR076W,ECM4,,1.24042,0.048,1.09288,0.025,0.15563,0.048,0.00002
NAHCO3,NAHCO3,YKR074W,AIM29,,0.90839,0.027,0.92137,0.019,-0.01705,0.027,0.00001
NAHCO3,NAHCO3,YKR072C,SIS2,,0.74506,0.035,0.93064,0.035,-0.18595,0.035,0.00003
NAHCO3,NAHCO3,YKR070W,YKR070W,,1.03036,0.019,1.05189,0.024,-0.02297,0.019,0.00011
NAHCO3,NAHCO3,YKR069W,MET1,,0.99538,0.04,1.02612,0.031,-0.02754,0.04,0.00002
NAHCO3,NAHCO3,YKR067W,GPT2,,0.60158,0.02,0.88218,0.005,-0.28088,0.02,0.00001
NAHCO3,NAHCO3,YKR066C,CCP1,,1.07897,0.003,0.96512,0.021,0.11203,0.003,0
NAHCO3,NAHCO3,YKR065C,PAM17,,1.09846,0.021,1.05584,0.009,0.04708,0.021,0
NAHCO3,NAHCO3,YKR064W,OAF3,,1.28246,0.034,1.04195,0.011,0.24693,0.034,0
NAHCO3,NAHCO3,YKR061W,KTR2,,1.26459,0.053,1.15698,0.026,0.10629,0.053,0.00002
NAHCO3,NAHCO3,YKR060W,UTP30,,1.14508,0.027,1.04162,0.219,0.11409,0.027,0
NAHCO3,NAHCO3,YKR092C,SRP40,,0.67619,0.032,0.85292,0.026,-0.18135,0.032,0.00003
NAHCO3,NAHCO3,YKR091W,SRL3,,1.10109,0.083,1.05622,0.047,0.04157,0.083,0.00012
NAHCO3,NAHCO3,YKR090W,PXL1,,0.81023,0.061,0.91928,0.054,-0.09846,0.061,0.00012
