Query ORF,Query Name,Array ORF,Array Name,Array annotation,Normalized colony size (EXPERIMENT),Normalized colony std. dev. (EXPERIMENT),Normalized colony size (CONTROL),Normalized colony std. dev. (CONTROL),Score,Score stdev,p-Value
NAHCO3,NAHCO3,YKL183W,LOT5,,0.97766,0.03,0.97805,0.028,-0.00246,0.03,0.00032
NAHCO3,NAHCO3,YKL179C,COY1,,1.12327,0.048,0.95384,0.039,0.17532,0.048,0.00002
NAHCO3,NAHCO3,YKL178C,STE3,,1.17936,0.009,1.00726,0.019,0.17364,0.009,0.00002
NAHCO3,NAHCO3,YKL177W,YKL177W,,0.79259,0.017,0.9227,0.024,-0.12554,0.017,0
NAHCO3,NAHCO3,YKL176C,LST4,,1.06979,0.038,1.00284,0.002,0.07027,0.038,0.00001
NAHCO3,NAHCO3,YKL175W,ZRT3,,0.84622,0.036,1.03132,0.018,-0.1793,0.036,0.00002
NAHCO3,NAHCO3,YKL174C,TPO5,,1.03008,0.031,1.12753,0.043,-0.09262,0.031,0.00031
NAHCO3,NAHCO3,YKL171W,NNK1,,1.19719,0.077,1.23143,0.022,-0.0284,0.077,0.00007
NAHCO3,NAHCO3,YKL205W,LOS1,,0.99191,0.058,0.94083,0.045,0.0467,0.058,0.00005
NAHCO3,NAHCO3,YKL202W,YKL202W,,0.94814,0.004,1.06036,0.015,-0.10531,0.004,0.00001
NAHCO3,NAHCO3,YKL201C,MNN4,,0.88599,0.008,1.09002,0.03,-0.19704,0.008,0
NAHCO3,NAHCO3,YKL200C,YKL200C,,1.00387,0.032,0.97373,0.031,0.03923,0.032,0.00001
NAHCO3,NAHCO3,YKL199C,YKL199C,,1.00735,0.026,1.00113,0.032,0.0118,0.026,0
NAHCO3,NAHCO3,YKL198C,PTK1,,1.02034,0.028,1.00687,0.027,0.02211,0.028,0.00001
NAHCO3,NAHCO3,YKL197C,PEX1,,1.05215,0.009,0.99107,0.015,0.06347,0.009,0.00002
NAHCO3,NAHCO3,YKL191W,DPH2,,0.994,0.012,0.97929,0.042,0.01293,0.012,0
NAHCO3,NAHCO3,YKL190W,CNB1,,0.456,0.004,0.98081,0.005,-0.52263,0.004,0.00002
NAHCO3,NAHCO3,YKL188C,PXA2,,0.85857,0.051,1.01194,0.029,-0.1497,0.051,0.00006
NAHCO3,NAHCO3,YKL218C,SRY1,,1.22365,0.039,0.96562,0.032,0.25858,0.039,0.00001
NAHCO3,NAHCO3,YKL217W,JEN1,,1.0926,0.052,1.07087,0.017,0.02048,0.052,0.00003
NAHCO3,NAHCO3,YKL216W,URA1,,1.03311,0.034,1.03734,0.027,-0.00084,0.034,0.00001
NAHCO3,NAHCO3,YKL215C,OXP1,,1.19029,0.032,1.06846,0.034,0.12431,0.032,0.00001
NAHCO3,NAHCO3,YKL214C,YRA2,,0.9917,0.002,1.0197,0.027,-0.0273,0.002,0
NAHCO3,NAHCO3,YKL213C,DOA1,,0.62744,0.022,0.86982,0.043,-0.24851,0.022,0.00001
NAHCO3,NAHCO3,YKL212W,SAC1,,0.7602,0.011,0.71045,0.03,0.05349,0.011,0.00006
NAHCO3,NAHCO3,YKL211C,TRP3,,1.00648,0.002,1.15544,0.042,-0.15359,0.002,0
NAHCO3,NAHCO3,YKL208W,CBT1,,0.75013,0.064,0.8388,0.022,-0.08085,0.064,0.00017
NAHCO3,NAHCO3,YKL207W,EMC3,,1.04487,0.036,0.99533,0.017,0.04633,0.036,0.00041
NAHCO3,NAHCO3,YKL206C,ADD66,,0.91796,0.041,0.95407,0.022,-0.03507,0.041,0.00003
NAHCO3,NAHCO3,YKR012C,YKR012C,,0.97404,0.035,0.92356,0.011,0.05155,0.035,0.00001
NAHCO3,NAHCO3,YKR011C,YKR011C,,1.02192,0.013,0.96878,0.034,0.06143,0.013,0.00006
NAHCO3,NAHCO3,YKR010C,TOF2,,0.96817,0.002,1.04132,0.042,-0.08035,0.002,0
NAHCO3,NAHCO3,YKR009C,FOX2,,1.0704,0.045,1.01674,0.006,0.05357,0.045,0.00002
NAHCO3,NAHCO3,YKR007W,MEH1,,0.99379,0.028,1.11097,0.012,-0.11624,0.028,0.00001
NAHCO3,NAHCO3,YKR005C,YKR005C,,0.81336,0.027,0.98867,0.022,-0.17426,0.027,0.00001
NAHCO3,NAHCO3,YKR003W,OSH6,,1.0333,0.046,1.01546,0.031,0.01336,0.046,0.00002
NAHCO3,NAHCO3,YKL222C,YKL222C,,1.02507,0.028,1.02905,0.015,-0.0028,0.028,0.00001
NAHCO3,NAHCO3,YKL221W,MCH2,,0.98467,0.011,0.96299,0.012,0.02621,0.011,0
NAHCO3,NAHCO3,YKL220C,FRE2,,0.99962,0.036,0.95666,0.02,0.04172,0.036,0.00001
NAHCO3,NAHCO3,YKR024C,DBP7,,0.62237,0.021,0.6584,0.03,-0.0392,0.021,0.00001
NAHCO3,NAHCO3,YKR023W,YKR023W,,1.21952,0.032,1.05953,0.047,0.16417,0.032,0.00001
NAHCO3,NAHCO3,YKR021W,ALY1,,1.07832,0.04,1.04101,0.014,0.04101,0.04,0.00001
NAHCO3,NAHCO3,YKR020W,VPS51,,0.53222,0.04,0.94092,0.012,-0.40906,0.04,0.00011
NAHCO3,NAHCO3,YKR019C,IRS4,,1.02369,0.01,1.09248,0.074,-0.05529,0.01,0.00003
NAHCO3,NAHCO3,YKR018C,YKR018C,,0.97872,0.059,1.12005,0.035,-0.14443,0.059,0.00006
NAHCO3,NAHCO3,YKR017C,HEL1,,0.8883,0.024,1.04248,0.02,-0.15354,0.024,0.00001
NAHCO3,NAHCO3,YKR016W,FCJ1,,0.86493,0.007,0.9208,0.028,-0.04921,0.007,0.00002
NAHCO3,NAHCO3,YKR015C,YKR015C,,0.92202,0.028,0.79366,0.018,0.13251,0.028,0.00001
NAHCO3,NAHCO3,YKR014C,YPT52,,1.11648,0.025,0.9952,0.029,0.13103,0.025,0
NAHCO3,NAHCO3,YKR013W,PRY2,,0.83892,0.027,0.97289,0.02,-0.13384,0.027,0.00001
NAHCO3,NAHCO3,YKR035W-A,DID2,,0.64843,0.034,0.95009,0.056,-0.2816,0.034,0.00004
NAHCO3,NAHCO3,YKR035C,YKR035C,,0.65985,0.017,0.97076,0.019,-0.31867,0.017,0.00021
NAHCO3,NAHCO3,YKR034W,DAL80,,1.03565,0.045,1.0656,0.052,-0.02258,0.045,0.00002
NAHCO3,NAHCO3,YKR033C,YKR033C,,1.09318,0.029,1.00123,0.021,0.10026,0.029,0.00001
NAHCO3,NAHCO3,YKR032W,YKR032W,,1.07084,0.012,1.01559,0.044,0.05603,0.012,0.00004
NAHCO3,NAHCO3,YKR031C,SPO14,,1.06492,0.008,1.01952,0.001,0.04838,0.008,0.00002
NAHCO3,NAHCO3,YKR030W,GMH1,,1.16173,0.011,1.04631,0.032,0.11222,0.011,0.00003
NAHCO3,NAHCO3,YKR029C,SET3,,0.96632,0.01,0.91591,0.042,0.06119,0.01,0
NAHCO3,NAHCO3,YKR028W,SAP190,,1.08282,0.019,0.94277,0.042,0.14895,0.019,0
NAHCO3,NAHCO3,YKR027W,BCH2,,1.08605,0.033,1.02736,0.014,0.05543,0.033,0.00001
NAHCO3,NAHCO3,YKR026C,GCN3,,0.99273,0.032,0.88332,0.04,0.10118,0.032,0.00001
NAHCO3,NAHCO3,YKR048C,NAP1,,0.85856,0.09,1.06419,0.051,-0.19708,0.09,0.00032
NAHCO3,NAHCO3,YKR047W,YKR047W,,0.94368,0.089,0.96773,0.019,-0.0213,0.089,0.00023
NAHCO3,NAHCO3,YKR046C,PET10,,1.18589,0.083,1.0514,0.053,0.12805,0.083,0.00009
NAHCO3,NAHCO3,YKR045C,YKR045C,,1.05059,0.052,1.07088,0.057,-0.00526,0.052,0.00003
NAHCO3,NAHCO3,YKR044W,UIP5,,1.14439,0.034,0.98719,0.021,0.15811,0.034,0.00001
NAHCO3,NAHCO3,YKR043C,SHB17,,1.38556,0.027,1.0277,0.022,0.36407,0.027,0.00013
NAHCO3,NAHCO3,YKR042W,UTH1,,1.08678,0.064,0.99291,0.047,0.10528,0.064,0.00006
NAHCO3,NAHCO3,YKR041W,YKR041W,,0.82617,0.046,0.96345,0.022,-0.13558,0.046,0.00005
NAHCO3,NAHCO3,YKR040C,YKR040C,,1.29276,0.024,1.00782,0.016,0.28883,0.024,0
NAHCO3,NAHCO3,YKR039W,GAP1,,1.12706,0.052,1.04297,0.03,0.08754,0.052,0.00003
NAHCO3,NAHCO3,YKR036C,CAF4,,1.13987,0.046,1.13502,0.052,0.00139,0.046,0.00002
NAHCO3,NAHCO3,YKR059W,TIF1,,1.12097,0.109,1.04012,0.034,0.08481,0.109,0.00025
NAHCO3,NAHCO3,YKR058W,GLG1,,1.08548,0.01,1.01755,0.017,0.07393,0.01,0
NAHCO3,NAHCO3,YKR057W,RPS21A,,0.73505,0.045,0.88377,0.063,-0.14043,0.045,0.00007
NAHCO3,NAHCO3,YKR056W,TRM2,,0.87236,0.11,0.91636,0.032,-0.04549,0.11,0.00055
NAHCO3,NAHCO3,YKR055W,RHO4,,0.59569,0.034,0.81056,0.032,-0.20724,0.034,0.00005
NAHCO3,NAHCO3,YKR054C,DYN1,,0.91714,0.111,0.86524,0.03,0.05706,0.111,0.00048
NAHCO3,NAHCO3,YKR053C,YSR3,,0.86425,0.044,0.95079,0.03,-0.08084,0.044,0.00004
NAHCO3,NAHCO3,YKR052C,MRS4,,1.09013,0.057,1.05753,0.023,0.02893,0.057,0.00004
NAHCO3,NAHCO3,YKR051W,YKR051W,,0.89873,0.054,1.03869,0.041,-0.14437,0.054,0.00006
NAHCO3,NAHCO3,YKR050W,TRK2,,1.0945,0.036,1.18637,0.06,-0.08109,0.036,0.00001
NAHCO3,NAHCO3,YKR049C,FMP46,,1.18825,0.108,1.27006,0.098,-0.08383,0.108,0.00021
NAHCO3,NAHCO3,YKR076W,ECM4,,1.19994,0.037,0.99247,0.015,0.21171,0.037,0.00032
NAHCO3,NAHCO3,YKR074W,AIM29,,0.86566,0.039,0.9164,0.019,-0.05262,0.039,0.00003
NAHCO3,NAHCO3,YKR072C,SIS2,,0.77695,0.035,0.93995,0.009,-0.16089,0.035,0.00002
NAHCO3,NAHCO3,YKR070W,YKR070W,,1.04859,0.034,1.03598,0.025,0.01939,0.034,0.00001
NAHCO3,NAHCO3,YKR069W,MET1,,0.99375,0.072,1.02644,0.014,-0.02575,0.072,0.0001
NAHCO3,NAHCO3,YKR067W,GPT2,,0.68865,0.009,0.8749,0.027,-0.18184,0.009,0
NAHCO3,NAHCO3,YKR066C,CCP1,,1.06876,0.047,1.02293,0.023,0.0463,0.047,0.00002
NAHCO3,NAHCO3,YKR065C,PAM17,,1.04123,0.013,0.96938,0.025,0.08056,0.013,0.00005
NAHCO3,NAHCO3,YKR064W,OAF3,,1.27611,0.047,0.99649,0.019,0.28106,0.047,0.00001
NAHCO3,NAHCO3,YKR061W,KTR2,,1.26389,0.063,1.14172,0.014,0.12699,0.063,0.00003
NAHCO3,NAHCO3,YKR060W,UTP30,,1.17227,0.012,1.05522,0.023,0.11907,0.012,0.00004
NAHCO3,NAHCO3,YKR092C,SRP40,,0.78859,0.028,0.77591,0.029,0.01468,0.028,0.00001
NAHCO3,NAHCO3,YKR091W,SRL3,,1.02338,0.039,1.0067,0.03,0.01718,0.039,0.00002
NAHCO3,NAHCO3,YKR090W,PXL1,,0.89555,0.047,0.95894,0.061,-0.06364,0.047,0.00004
NAHCO3,NAHCO3,YKR089C,TGL4,,1.09109,0.048,1.00978,0.025,0.08494,0.048,0.00002
NAHCO3,NAHCO3,YKR088C,TVP38,,1.13644,0.007,1.03158,0.029,0.11234,0.007,0.00001
NAHCO3,NAHCO3,YKR087C,OMA1,,0.82822,0.058,1.00871,0.042,-0.17419,0.058,0.00009
NAHCO3,NAHCO3,YKR084C,HBS1,,1.04524,0.01,0.95194,0.022,0.09396,0.01,0
NAHCO3,NAHCO3,YKR082W,NUP133,,0.2669,0.024,0.43873,0.011,-0.1739,0.024,0.00269
NAHCO3,NAHCO3,YKR080W,MTD1,,1.14701,0.054,1.0943,0.032,0.06148,0.054,0.00003
NAHCO3,NAHCO3,YKR078W,YKR078W,,0.97787,0.063,1.04141,0.003,-0.05875,0.063,0.00007
NAHCO3,NAHCO3,YKR077W,MSA2,,1.28501,0.046,1.07923,0.044,0.20114,0.046,0.00001
NAHCO3,NAHCO3,YKR103W,NFT1,,1.0794,0.023,0.95119,0.012,0.12778,0.023,0
NAHCO3,NAHCO3,YKR102W,FLO10,,1.05131,0.017,1.03359,0.046,0.01039,0.017,0
NAHCO3,NAHCO3,YKR100C,SKG1,,0.7613,0.015,1.06344,0.015,-0.29505,0.015,0
NAHCO3,NAHCO3,YKR099W,BAS1,,1.16927,0.011,1.04681,0.048,0.12368,0.011,0.00003
NAHCO3,NAHCO3,YKR098C,UBP11,,1.05175,0.016,1.03852,0.006,0.01582,0.016,0
NAHCO3,NAHCO3,YKR097W,PCK1,,1.03139,0.065,1.04516,0.039,-0.00131,0.065,0.00007
NAHCO3,NAHCO3,YKR096W,ESL2,,1.09899,0.052,1.06387,0.021,0.03633,0.052,0.00003
NAHCO3,NAHCO3,YKR095W,MLP1,,0.97117,0.029,0.83368,0.002,0.14047,0.029,0.00001
NAHCO3,NAHCO3,YKR094C,RPL40B,,0.85843,0.02,0.75634,0.03,0.0953,0.02,0
NAHCO3,NAHCO3,YKR093W,PTR2,,1.11629,0.012,0.93838,0.018,0.18047,0.012,0.00004
NAHCO3,NAHCO3,YLL013C,PUF3,,1.24532,0.08,1.11475,0.057,0.14213,0.08,0.00007
NAHCO3,NAHCO3,YLL012W,YEH1,,1.05077,0.04,1.08186,0.068,-0.01609,0.04,0.00001
NAHCO3,NAHCO3,YLL010C,PSR1,,1.24186,0.085,0.9909,0.019,0.26336,0.085,0.00009
NAHCO3,NAHCO3,YLL006W,MMM1,,0.30153,0.002,0.3716,0.022,-0.06916,0.002,0.00001
NAHCO3,NAHCO3,YLL005C,SPO75,,1.20588,0.027,1.03249,0.037,0.17491,0.027,0
NAHCO3,NAHCO3,YLL002W,RTT109,,1.0437,0.023,0.92057,0.024,0.12953,0.023,0
NAHCO3,NAHCO3,YLL001W,DNM1,,0.75619,0.016,1.02988,0.022,-0.26687,0.016,0.00014
NAHCO3,NAHCO3,YKR106W,GEX2,,1.23463,0.043,0.98865,0.008,0.25111,0.043,0.00001
NAHCO3,NAHCO3,YKR105C,VBA5,,0.77259,0.102,0.88734,0.054,-0.12651,0.102,0.00063
NAHCO3,NAHCO3,YLL026W,HSP104,,0.93462,0.04,0.98437,0.058,-0.04243,0.04,0.00002
NAHCO3,NAHCO3,YLL025W,PAU17,,1.07415,0.043,1.03373,0.016,0.04038,0.043,0.00002
NAHCO3,NAHCO3,YLL024C,SSA2,,1.1417,0.021,1.04018,0.018,0.1096,0.021,0
NAHCO3,NAHCO3,YLL023C,POM33,,1.06954,0.031,0.99772,0.015,0.07265,0.031,0.00001
NAHCO3,NAHCO3,YLL021W,SPA2,,0.79372,0.049,0.97276,0.022,-0.18335,0.049,0.00006
NAHCO3,NAHCO3,YLL020C,YLL020C,,0.78566,0.004,0.97735,0.007,-0.18924,0.004,0.00001
NAHCO3,NAHCO3,YLL019C,KNS1,,1.10682,0.021,1.06071,0.014,0.05336,0.021,0
NAHCO3,NAHCO3,YLL017W,YLL017W,,1.01133,0.027,1.0134,0.029,0.00085,0.027,0
NAHCO3,NAHCO3,YLL016W,SDC25,,0.77677,0.004,0.9909,0.027,-0.21156,0.004,0.00001
NAHCO3,NAHCO3,YLL015W,BPT1,,1.1247,0.052,1.06005,0.007,0.06864,0.052,0.00003
NAHCO3,NAHCO3,YLL014W,EMC6,,0.83219,0.017,0.96966,0.005,-0.1337,0.017,0.00015
NAHCO3,NAHCO3,YLL045C,RPL8B,,0.65834,0.062,0.77331,0.12,-0.09862,0.062,0.00023
NAHCO3,NAHCO3,YLL044W,YLL044W,,0.9937,0.035,0.7914,0.005,0.20219,0.035,0.00001
NAHCO3,NAHCO3,YLL043W,FPS1,,0,0,0,0,0,0,#NUM!
NAHCO3,NAHCO3,YLL042C,ATG10,,1.12645,0.055,1.02612,0.031,0.10698,0.055,0.00003
NAHCO3,NAHCO3,YLL041C,SDH2,,0.74838,0.06,0.8234,0.022,-0.07797,0.06,0.00014
NAHCO3,NAHCO3,YLL040C,VPS13,,0.87263,0.022,0.95243,0.03,-0.07189,0.022,0.0002
NAHCO3,NAHCO3,YLL039C,UBI4,,0.56336,0.011,0.78173,0.001,-0.21627,0.011,0
NAHCO3,NAHCO3,YLL038C,ENT4,,1.18423,0.04,1.02479,0.018,0.16929,0.04,0.00001
NAHCO3,NAHCO3,YLL032C,YLL032C,,0.8644,0.019,1.03523,0.007,-0.16815,0.019,0.00016
NAHCO3,NAHCO3,YLL029W,FRA1,,0.59813,0.03,0.82021,0.104,-0.22616,0.03,0.00003
NAHCO3,NAHCO3,YLL028W,TPO1,,0.59267,0.042,1.04256,0.046,-0.45239,0.042,0.0001
NAHCO3,NAHCO3,YOR202W,HIS3,,1.01845,0.203,1.04862,0.233,0.0008,0.203,0
NAHCO3,NAHCO3,YLL057C,JLP1,,0,0,0,0,0,0,#NUM!
NAHCO3,NAHCO3,YLL056C,YLL056C,,0.81487,0.057,1.01491,0.029,-0.19681,0.057,0.00009
NAHCO3,NAHCO3,YLL055W,YCT1,,1.01138,0.063,0.93011,0.039,0.09021,0.063,0.00007
NAHCO3,NAHCO3,YLL054C,YLL054C,,1.05096,0.016,1.02275,0.019,0.03452,0.016,0.00007
NAHCO3,NAHCO3,YLL053C,YLL053C,,1.12809,0.011,0.95305,0.011,0.18401,0.011,0
NAHCO3,NAHCO3,YLL052C,AQY2,,1.29208,0.07,1.01114,0.029,0.29275,0.07,0.00004
NAHCO3,NAHCO3,YLL051C,FRE6,,0.89877,0.061,0.97581,0.028,-0.06996,0.061,0.00009
NAHCO3,NAHCO3,YLL049W,LDB18,,1.28666,0.006,1.02873,0.011,0.26227,0.006,0.00001
NAHCO3,NAHCO3,YLL048C,YBT1,,0.86727,0.05,1.03977,0.009,-0.16374,0.05,0.00005
NAHCO3,NAHCO3,YLL047W,YLL047W,,1.1529,0.075,1.01023,0.033,0.15097,0.075,0.00008
NAHCO3,NAHCO3,YLL046C,RNP1,,1.28236,0.098,1.02251,0.021,0.2543,0.098,0.00012
NAHCO3,NAHCO3,YLR011W,LOT6,,0.71628,0.012,0.87271,0.011,-0.15092,0.012,0.0001
NAHCO3,NAHCO3,YLR006C,SSK1,,1.12993,0.024,1.10149,0.038,0.02485,0.024,0
NAHCO3,NAHCO3,YLR004C,THI73,,0.7446,0.027,0.92213,0.029,-0.17278,0.027,0.00001
NAHCO3,NAHCO3,YLR003C,CMS1,,1.37474,0.048,1.0496,0.017,0.33185,0.048,0.00001
NAHCO3,NAHCO3,YLR001C,YLR001C,,1.49291,0.073,1.00451,0.033,0.48795,0.073,0.00003
NAHCO3,NAHCO3,YLL063C,AYT1,,1.12657,0.047,1.11448,0.012,0.02103,0.047,0.00058
NAHCO3,NAHCO3,YLL062C,MHT1,,1.03981,0.055,1.08533,0.019,-0.04282,0.055,0.00095
NAHCO3,NAHCO3,YLL061W,MMP1,,1.03698,0.043,1.06738,0.034,-0.0201,0.043,0.00058
NAHCO3,NAHCO3,YLL060C,GTT2,,0.83203,0.024,0.95148,0.005,-0.11712,0.024,0.00001
NAHCO3,NAHCO3,YLL059C,YLL059C,,1.16132,0.027,1.01222,0.046,0.16187,0.027,0
NAHCO3,NAHCO3,YLL058W,YLL058W,,0.73107,0.008,0.93913,0.013,-0.20642,0.008,0.00004
NAHCO3,NAHCO3,YLR023C,IZH3,,0.73826,0.044,0.95231,0.032,-0.20718,0.044,0.00006
NAHCO3,NAHCO3,YLR021W,IRC25,,1.14254,0.043,0.91822,0.024,0.22855,0.043,0.00001
NAHCO3,NAHCO3,YLR020C,YEH2,,1.11145,0.077,1.04995,0.013,0.0709,0.078,0.00009
NAHCO3,NAHCO3,YLR019W,PSR2,,0.55346,0.139,0.72512,0.069,-0.18645,0.139,0.00415
NAHCO3,NAHCO3,YLR018C,POM34,,0.85504,0.002,0.92775,0.015,-0.07595,0.002,0
NAHCO3,NAHCO3,YLR017W,MEU1,,1.0215,0.089,1.02821,0.043,-0.01487,0.089,0.00018
NAHCO3,NAHCO3,YLR016C,PML1,,1.16995,0.057,1.07363,0.005,0.09978,0.057,0.00003
NAHCO3,NAHCO3,YLR015W,BRE2,,0.96402,0.064,0.91618,0.042,0.05387,0.064,0.00008
NAHCO3,NAHCO3,YLR014C,PPR1,,0.97851,0.013,0.89428,0.002,0.08845,0.013,0
NAHCO3,NAHCO3,YLR013W,GAT3,,0.92029,0.026,1.00968,0.049,-0.08422,0.026,0.00001
NAHCO3,NAHCO3,YLR012C,YLR012C,,1.17548,0.073,1.00277,0.005,0.17448,0.073,0.00007
NAHCO3,NAHCO3,YLR039C,RIC1,,1.04629,0.116,0.90286,0.033,0.14183,0.116,0.00037
NAHCO3,NAHCO3,YLR038C,COX12,,0.62899,0.013,0.76961,0.021,-0.13681,0.013,0.00015
NAHCO3,NAHCO3,YLR037C,PAU23,,1.21302,0.075,1.05439,0.017,0.16086,0.075,0.00006
NAHCO3,NAHCO3,YLR036C,YLR036C,,1.41372,0.07,1.07183,0.047,0.35782,0.07,0.00003
NAHCO3,NAHCO3,YLR035C,MLH2,,0.99233,0.012,0.94813,0.005,0.04531,0.012,0
NAHCO3,NAHCO3,YLR034C,SMF3,,1.2188,0.086,1.01364,0.013,0.21034,0.086,0.0001
NAHCO3,NAHCO3,YLR032W,RAD5,,1.11002,0.006,1.02937,0.003,0.0834,0.006,0.00001
NAHCO3,NAHCO3,YLR031W,YLR031W,,0.93388,0.027,1.07338,0.007,-0.13606,0.027,0.00001
NAHCO3,NAHCO3,YLR030W,YLR030W,,1.06569,0.042,1.0369,0.014,0.03362,0.042,0.00002
NAHCO3,NAHCO3,YLR028C,ADE16,,0.73521,0.047,0.94292,0.008,-0.20186,0.047,0.00137
NAHCO3,NAHCO3,YLR024C,UBR2,,0.88974,0.041,1.01002,0.049,-0.10739,0.041,0.00072
NAHCO3,NAHCO3,YLR053C,YLR053C,,1.02561,0.098,1.02569,0.043,0.00891,0.098,0.00024
NAHCO3,NAHCO3,YLR050C,YLR050C,,0.86348,0.097,0.9381,0.054,-0.06157,0.098,0.00039
NAHCO3,NAHCO3,YLR049C,YLR049C,,1.01146,0.009,1.07044,0.014,-0.0545,0.009,0.00003
NAHCO3,NAHCO3,YLR048W,RPS0B,,0.85363,0.06,0.80535,0.012,0.04838,0.06,0.00009
NAHCO3,NAHCO3,YLR047C,FRE8,,1.0333,0.065,1.07142,0.006,-0.0362,0.065,0.00007
NAHCO3,NAHCO3,YLR046C,YLR046C,,0.69301,0.066,0.61044,0.008,0.08906,0.066,0.00023
NAHCO3,NAHCO3,YLR044C,PDC1,,0.99529,0.03,0.9461,0.024,0.0494,0.03,0.00001
NAHCO3,NAHCO3,YLR043C,TRX1,,0.96423,0.138,1.03052,0.025,-0.05487,0.138,0.00079
NAHCO3,NAHCO3,YLR042C,YLR042C,,1.09676,0.027,0.94874,0.022,0.15586,0.027,0
NAHCO3,NAHCO3,YLR041W,YLR041W,,1.0475,0.063,0.98497,0.023,0.0627,0.063,0.00006
NAHCO3,NAHCO3,YLR040C,YLR040C,,1.25744,0.007,0.99942,0.006,0.26533,0.007,0.00001
NAHCO3,NAHCO3,YLR065C,ENV10,,0.95394,0.115,1.11172,0.104,-0.16185,0.115,0.00048
NAHCO3,NAHCO3,YLR064W,PER33,,1.37115,0.085,1.02613,0.017,0.34143,0.085,0.00006
NAHCO3,NAHCO3,YLR063W,YLR063W,,0.99879,0.086,1.02637,0.046,-0.03527,0.086,0.00017
NAHCO3,NAHCO3,YLR062C,YLR062C,,1.19116,0.017,0.95594,0.019,0.23674,0.017,0.00007
NAHCO3,NAHCO3,YLR061W,RPL22A,,0.86054,0.038,0.5989,0.016,0.26876,0.039,0.00002
NAHCO3,NAHCO3,YLR059C,REX2,,1.15998,0.047,0.84311,0.02,0.31616,0.047,0.00002
NAHCO3,NAHCO3,YLR058C,SHM2,,0.91698,0.108,1.08475,0.06,-0.17152,0.108,0.00044
NAHCO3,NAHCO3,YLR057W,MNL2,,0.96187,0.053,0.97331,0.023,-0.00297,0.053,0.00005
NAHCO3,NAHCO3,YLR056W,ERG3,,0,0,0,0,0,0,#NUM!
NAHCO3,NAHCO3,YLR054C,OSW2,,1.25756,0.043,1.03072,0.011,0.23574,0.043,0.00001
NAHCO3,NAHCO3,YLR085C,ARP6,,0.05533,0.017,0,0,0.05535,0.017,0.00707
NAHCO3,NAHCO3,YLR084C,RAX2,,1.13202,0.01,1.28312,0.105,-0.15892,0.01,0.00002
NAHCO3,NAHCO3,YLR083C,EMP70,,0.72477,0.021,1.04225,0.057,-0.32408,0.021,0.00028
NAHCO3,NAHCO3,YLR082C,SRL2,,1.02328,0.066,1.05833,0.03,-0.03091,0.066,0.00007
NAHCO3,NAHCO3,YLR081W,GAL2,,1.05924,0.035,1.02444,0.055,0.0432,0.035,0.00001
NAHCO3,NAHCO3,YLR080W,EMP46,,1.10637,0.037,0.95189,0.016,0.15558,0.037,0.00001
NAHCO3,NAHCO3,YLR079W,SIC1,,0.49183,0.028,0.65021,0.017,-0.14888,0.028,0.00005
NAHCO3,NAHCO3,YLR077W,FMP25,,0.85891,0.097,0.92103,0.008,-0.06114,0.097,0.00039
NAHCO3,NAHCO3,YLR073C,RFU1,,0.9948,0.085,0.99236,0.041,0.01665,0.085,0.00017
NAHCO3,NAHCO3,YLR072W,YLR072W,,1.12991,0.15,1.05935,0.03,0.07348,0.15,0.00063
NAHCO3,NAHCO3,YLR070C,XYL2,,0.96807,0.043,1.09151,0.01,-0.11485,0.043,0.00002
NAHCO3,NAHCO3,YLR098C,CHA4,,1.3559,0.014,1.21068,0.061,0.13636,0.014,0.00004
NAHCO3,NAHCO3,YLR097C,HRT3,,0.98789,0.066,1.03421,0.039,-0.03975,0.066,0.00008
NAHCO3,NAHCO3,YLR096W,KIN2,,1.01989,0.066,0.98984,0.013,0.02913,0.066,0.00007
NAHCO3,NAHCO3,YLR095C,IOC2,,1.17562,0.026,0.97389,0.026,0.2088,0.026,0
NAHCO3,NAHCO3,YLR094C,GIS3,,0.90866,0.031,0.98884,0.02,-0.07922,0.031,0.00001
NAHCO3,NAHCO3,YLR093C,NYV1,,0.90744,0.055,0.98627,0.041,-0.08052,0.055,0.00006
NAHCO3,NAHCO3,YLR092W,SUL2,,0.99149,0.033,1.08449,0.035,-0.07848,0.033,0.00001
NAHCO3,NAHCO3,YLR090W,XDJ1,,0.68274,0.073,0.95043,0.035,-0.25593,0.073,0.00033
NAHCO3,NAHCO3,YLR089C,ALT1,,0.63241,0.04,0.94328,0.027,-0.30444,0.04,0.00131
NAHCO3,NAHCO3,YLR087C,CSF1,,0.88033,0.103,0.94851,0.059,-0.06709,0.103,0.00044
NAHCO3,NAHCO3,YLR114C,AVL9,,0.79882,0.108,0.70749,0.061,0.09418,0.108,0.00068
NAHCO3,NAHCO3,YLR113W,HOG1,,1.32889,0.062,1.04777,0.036,0.28779,0.062,0.00003
NAHCO3,NAHCO3,YLR112W,YLR112W,,0.89015,0.003,0.9628,0.027,-0.06778,0.003,0
NAHCO3,NAHCO3,YLR111W,YLR111W,,0.76068,0.032,0.96926,0.023,-0.20601,0.032,0.00002
NAHCO3,NAHCO3,YLR110C,CCW12,,0.78818,0.033,0.99066,0.031,-0.2039,0.033,0.00002
NAHCO3,NAHCO3,YLR109W,AHP1,,0.96964,0.006,1.0175,0.048,-0.04592,0.006,0.00001
